Term,Course Number,Course Title,Professor,Grade,Grade Count,Total Enrolled
202201,Human Kinetics and Recreation 4220,PAC: Games & Activities,"Crane, Jeffrey Ronald",A,17,18
202201,Human Kinetics and Recreation 4220,PAC: Games & Activities,"Crane, Jeffrey Ronald",B,1,18
202201,Human Kinetics and Recreation 4600,Introduction to Research,"Wadden, Katie Patricia",A,54,87
202201,Human Kinetics and Recreation 4600,Introduction to Research,"Wadden, Katie Patricia",B,29,87
202201,Human Kinetics and Recreation 4600,Introduction to Research,"Wadden, Katie Patricia",C,2,87
202201,Human Kinetics and Recreation 4600,Introduction to Research,"Wadden, Katie Patricia",D,1,87
202201,Human Kinetics and Recreation 4600,Introduction to Research,"Wadden, Katie Patricia",F,1,87
202201,Human Kinetics and Recreation 4605,Research Proposal,"Power, Kevin Edward",A,,
202201,Human Kinetics and Recreation 4785,Internship Theraputic Recr,"Batten, Gillian",PASS,,
202201,Human Kinetics and Recreation 4785,Internship Theraputic Recr,"Batten, Gillian",PASS,,
202201,Humanities 1001,Humn & Contemporay World,"Wills, Bernard",A,1,25
202201,Humanities 1001,Humn & Contemporay World,"Wills, Bernard",B,21,25
202201,Humanities 1001,Humn & Contemporay World,"Wills, Bernard",D,1,25
202201,Humanities 1001,Humn & Contemporay World,"Wills, Bernard",F,2,25
202201,Humanities 2010,Themes in Humn(Multidisc Sem),"Wills, Bernard",B,,
202201,Language 1100,Elementary Italian |,"King, David Ryan",A,18,32
202201,Language 1100,Elementary Italian |,"King, David Ryan",B,7,32
202201,Language 1100,Elementary Italian |,"King, David Ryan",C,3,32
202201,Language 1100,Elementary Italian |,"King, David Ryan",D,2,32
202201,Language 1100,Elementary Italian |,"King, David Ryan",F,2,32
202201,Language 1200,Intro to Irish Cult/Speaking,"Lynch, Cecily",A,14,15
202201,Language 1200,Intro to Irish Cult/Speaking,"Lynch, Cecily",D,1,15
202201,Language 1300,Intro to Japanese |,"Ohara, Nami",A,12,27
202201,Language 1300,Intro to Japanese |,"Ohara, Nami",B,6,27
202201,Language 1300,Intro to Japanese |,"Ohara, Nami",C,5,27
202201,Language 1300,Intro to Japanese |,"Ohara, Nami",D,1,27
202201,Language 1300,Intro to Japanese |,"Ohara, Nami",F,3,27
202201,Language 1300,Intro to Japanese |,"Ohara, Nami",A,10,25
202201,Language 1300,Intro to Japanese |,"Ohara, Nami",B,5,25
202201,Language 1300,Intro to Japanese |,"Ohara, Nami",C,5,25
202201,Language 1300,Intro to Japanese |,"Ohara, Nami",D,1,25
202201,Language 1300,Intro to Japanese |,"Ohara, Nami",F,4,25
202201,Law and Society 1000,"Law, Democracy & Soc Justice","Gray, Sean",A,11,89
202201,Law and Society 1000,"Law, Democracy & Soc Justice","Gray, Sean",B,44,89
202201,Lawand Society 1000,"Law, Democracy & Soc Justice","Gray, Sean",C,20,89
202201, Lawand Society 1000,"Law, Democracy & Soc Justice","Gray, Sean",D,4,89
202201,Law and Society 1000,"Law, Democracy & Soc Justice","Gray, Sean",F,9,89
202201,Law and Society 1000,"Law, Democracy & Soc Justice","Arnold, Robynn",A,18,76
202201, Lawand Society 1000,"Law, Democracy & Soc Justice","Arnold, Robynn",B,39,76
202201,Law and Society 1000,"Law, Democracy & Soc Justice","Arnold, Robynn",C,6,76
202201,Law and Society 1000,"Law, Democracy & Soc Justice","Arnold, Robynn",D,1,76
202201, Lawand Society 1000,"Law, Democracy & Soc Justice","Arnold, Robynn",F,11,76
202201, Lawand Society 2000,Law and Society in Canada,"Arnold, Robynn",A,5,55
202201,Lawand Society 2000,Law and Society in Canada,"Arnold, Robynn",B,32,55
202201, Lawand Society 2000,Law and Society in Canada,"Arnold, Robynn",C,3,55
202201,Law and Society 2000,Law and Society in Canada,"Arnold, Robynn",D,1,55
202201, Lawand Society 2000,Law and Society in Canada,"Arnold, Robynn",F,14,55
202201,Law and Society 3016,Western Trdtns of Law and War,"Caman, Matt Efe",A,8,36
202201,Law and Society 3016,Western Trdtns of Law and War,"Caman, Matt Efe",B,22,36
202201, Lawand Society 3016,Western Trdtns of Law and War,"Caman, Matt Efe",C,4,36
202201,Law and Society 3016,Western Trdtns of Law and War,"Caman, Matt Efe",D,2,36
202201,Law and Society 3215,International Human Rights,"Caman, Matt Efe",A,5,20
202201, Lawand Society 3215,International Human Rights,"Caman, Matt Efe",B,9,20
202201,Law and Society 3215,International Human Rights,"Caman, Matt Efe",C,2,20
202201,Law and Society 3215,International Human Rights,"Caman, Matt Efe",D,1,20
202201,Law and Society 3215,International Human Rights,"Caman, Matt Efe",F,3,20
202201,Law and Society 4000,Multidisiplin Perspect Law&Soc,"Caman, Matt Efe",A,6,15
202201,Law and Society 4000,Multidisiplin Perspect Law&Soc,"Caman, Matt Efe",B,9,15
202201,Linguistics 1100,Intro to Linguistics,"Tarahomi, Parisa",A,16,46
202201,Linguistics 1100,Intro to Linguistics,"Tarahomi, Parisa",B,10,46
202201,Linguistics 1100,Intro to Linguistics,"Tarahomi, Parisa",C,9,46
202201,_Linguistics 1100,Intro to Linguistics,"Tarahomi, Parisa",D,1,46
202201,Linguistics 1100,Intro to Linguistics,"Tarahomi, Parisa",F,10,46
202201,_Linguistics 1103,Intro Ling Analysis: Syntax,"Perry, Sarah",A,8,18
202201,_Linguistics 1103,Intro Ling Analysis: Syntax,"Perry, Sarah",B,4,18
202201,_Linguistics 1103,Intro Ling Analysis: Syntax,"Perry, Sarah",C,5,18
202201,Linguistics 1103,Intro Ling Analysis: Syntax,"Perry, Sarah",D,1,18
202201,_Linguistics 1104,Intro Ling Analysis: Phonology,"Mackenzie, Sara J",A,10,23
202201,_Linguistics 1104,Intro Ling Analysis: Phonology,"Mackenzie, Sara J",B,6,23
202201,Linguistics 1104,Intro Ling Analysis: Phonology,"Mackenzie, Sara J",C,4,23
202201,_Linguistics 1104,Intro Ling Analysis: Phonology,"Mackenzie, Sara J",F,3,23
202201,_Linguistics 2025,Introduction to Inuttitut |,"Wharram, Douglas",A,13,23
202201,Linguistics 2025,Introduction to Inuttitut |,"Wharram, Douglas",B,6,23
202201,_Linguistics 2025,Introduction to Inuttitut |,"Wharram, Douglas",C,2,23
202201,_Linguistics 2025,Introduction to Inuttitut |,"Wharram, Douglas",F,1,23
202201,_Linguistics 2026,Introduction to Inuttitut II,"Wharram, Douglas",A,7,13
202201,_Linguistics 2026,Introduction to Inuttitut II,"Wharram, Douglas",B,4,13
202201,_Linguistics 2026,Introduction to Inuttitut II,"Wharram, Douglas",C,2,13
202201,Linguistics 2120,Intro to Language Acquisition,"Scheidnes, Maureen",A,3,13
202201,_Linguistics 2120,Intro to Language Acquisition,"Scheidnes, Maureen",B,6,13
202201,_Linguistics 2120,Intro to Language Acquisition,"Scheidnes, Maureen",D,1,13
202201,Linguistics 2120,Intro to Language Acquisition,"Scheidnes, Maureen",F,3,13
202201,_Linguistics 2220,Linguistics and Law De,"Decker, Paul",A,3,19
202201,_Linguistics 2220,Linguistics and Law De,"Decker, Paul",B,9,19
202201,Linguistics 2220,Linguistics and Law De,"Decker, Paul",C,5,19
202201,_Linguistics 2220,Linguistics and Law De,"Decker, Paul",D,1,19
202201,_Linguistics 2220,Linguistics and Law De,"Decker, Paul",F,1,19
202201,_ Linguistics 3100,Syntactic Theory,"Branigan, Philip",A,3,13
202201,_Linguistics 3100,Syntactic Theory,"Branigan, Philip",B,4,13
202201,Linguistics 3100,Syntactic Theory,"Branigan, Philip",C,3,13
202201,_ Linguistics 3100,Syntactic Theory,"Branigan, Philip",D,2,13
202201,_Linguistics 3100,Syntactic Theory,"Branigan, Philip",F,1,13
202201,Linguistics 3201,Phonological Theory,"Mackenzie, Sara J",A,,
202201,_ Linguistics 3201,Phonological Theory,"Mackenzie, Sara J",B,,
202201,_Linguistics 3210,Intro to Sociolinguistics De,"Decker, Paul",A,5,15
202201,_Linguistics 3210,Intro to Sociolinguistics De,"Decker, Paul",B,6,15
202201,_Linguistics 3210,Intro to Sociolinguistics De,"Decker, Paul",C,2,15
202201,_Linguistics 3210,Intro to Sociolinguistics De,"Decker, Paul",D,1,15
202201,_Linguistics 3210,Intro to Sociolinguistics De,"Decker, Paul",F,1,15
202201,_Linguistics 3951,Lang Endgrmnt & Revitalization,"Welch, Nicholas",A,,
202201,_Linguistics 3951,Lang Endgrmnt & Revitalization,"Welch, Nicholas",B,,
202201,Linguistics 4204,Sel Tpcs Generative Phonology,"Rose, Yvan",A,,
202201,_Linguistics 4204,Sel Tpcs Generative Phonology,"Rose, Yvan",B,,
202201,_Linguistics 4204,Sel Tpcs Generative Phonology,"Rose, Yvan",C,,
202201,_ Linguistics 4700,Experimental Phonetics,"Rose, Yvan",A,,
202201,_Linguistics 4700,Experimental Phonetics,"Rose, Yvan",B,,
202201,_Linguistics 4700,Experimental Phonetics,"Rose, Yvan",F,,
202201,Maritime Studies 1900,CRW: Maritime Studies,"Clouter, Elizabeth Karen",A,,
202201,Maritime Studies 1900,CRW: Maritime Studies,"Clouter, Elizabeth Karen",B,,
202201,Maritime Studies 4001,Organization&lssues / Shipping,"Parsons, James R",A,3,11
202201,Maritime Studies 4001,Organization&lssues / Shipping,"Parsons, James R",B,4,11
202201,Maritime Studies 4001,Organization&lssues / Shipping,"Parsons, James R",C,1,11
202201,Maritime Studies 4001,Organization&lssues / Shipping,"Parsons, James R",D,2,11
202201,Maritime Studies 4001,Organization&lssues / Shipping,"Parsons, James R",F,1,11
202201,Maritime Studies 4004,Marine Environmental Mgmt,"Courage, Adam P",A,6,13
202201,Maritime Studies 4004,Marine Environmental Mgmt,"Courage, Adam P",B,7,13
202201,Maritime Studies 4104,Int Mgmt Systems Mar Industry,"Bulman, Philip",A,5,16
202201,Maritime Studies 4104,Int Mgmt Systems Mar Industry,"Bulman, Philip",B,8,16
202201,Maritime Studies 4104,Int Mgmt Systems Mar Industry,"Bulman, Philip",D,1,16
202201,Maritime Studies 4104,Int Mgmt Systems Mar Industry,"Bulman, Philip",F,2,16
202201,Maritime Studies 4105,Policy/Gov Maritime Industry,"Parsons, James R",B,3,11
202201,Maritime Studies 4105,Policy/Gov Maritime Industry,"Parsons, James R",C,5,11
202201,Maritime Studies 4105,Policy/Gov Maritime Industry,"Parsons, James R",D,2,11
202201,Maritime Studies 4105,Policy/Gov Maritime Industry,"Parsons, James R",F,1,11
202201,Maritime Studies 4109,Human Factors Maritime Sector,"Sanli, Elizabeth Ann",A,,
202201,Maritime Studies 4109,Human Factors Maritime Sector,"Sanli, Elizabeth Ann",B,,
202201,Maritime Studies 4110,Risk Mgmt in Maritime Sector,"Bulman, Philip",A,,
202201,Maritime Studies 4110,Risk Mgmt in Maritime Sector,"Bulman, Philip",B,,
202201,Maritime Studies 4110,Risk Mgmt in Maritime Sector,"Bulman, Philip",C,,
202201,Mathematics 1000,Calculus |,"Sullivan, Shannon",A,28,109
202201,Mathematics 1000,Calculus |,"Sullivan, Shannon",B,27,109
202201,Mathematics 1000,Calculus |,"Sullivan, Shannon",C,20,109
202201,Mathematics 1000,Calculus |,"Sullivan, Shannon",D,8,109
202201,Mathematics 1000,Calculus |,"Sullivan, Shannon",F,25,109
202201,Mathematics 1000,Calculus |,"Sullivan, Shannon",A,18,95
202201,Mathematics 1000,Calculus |,"Sullivan, Shannon",B,36,95
202201,Mathematics 1000,Calculus |,"Sullivan, Shannon",C,12,95
202201,Mathematics 1000,Calculus |,"Sullivan, Shannon",D,4,95
202201,Mathematics 1000,Calculus |,"Sullivan, Shannon",F,25,95
202201,Mathematics 1000,Calculus |,"Sullivan, Shannon",A,19,94
